samples,intensity,group
E.4,16.1517,E
E.4,11.8963,E
E.4,20.2425,E
E.4,15.1228,E
E.4,15.9125,E
E.4,13.4632,E
E.4,12.8459,E
E.4,19.7761,E
E.4,18.6068,E
E.4,20.992,E
E.4,15.7256,E
E.4,18.0291,E
E.4,14.5272,E
E.4,19.5841,E
E.4,13.6589,E
E.4,13.9592,E
E.4,13.4528,E
E.4,17.3886,E
E.4,17.694,E
E.4,16.7189,E
E.4,18.4154,E
E.4,15.4743,E
E.4,18.1308,E
E.4,13.391,E
E.4,14.5102,E
E.4,14.0656,E
E.4,18.5481,E
E.4,14.4264,E
E.4,12.8816,E
E.4,15.6081,E
E.4,20.3923,E
E.4,17.7041,E
E.4,12.2101,E
E.4,12.5429,E
E.4,17.6895,E
E.4,18.0668,E
E.4,14.1764,E
E.4,13.3869,E
E.4,13.4506,E
E.4,17.3012,E
E.4,19.4249,E
E.4,19.1073,E
E.4,13.8483,E
E.4,12.4762,E
E.4,15.0539,E
E.4,13.1778,E
E.4,16.8368,E
E.4,16.4221,E
E.4,16.3352,E
E.4,20.2915,E
E.4,12.1081,E
E.4,13.609,E
E.4,19.6501,E
E.4,15.2464,E
E.4,11.5291,E
E.4,18.0468,E
E.4,19.6864,E
E.4,13.7886,E
E.4,13.372,E
E.4,17.6757,E
E.4,16.7301,E
E.4,13.4053,E
E.4,16.8811,E
E.4,12.2794,E
E.4,17.2114,E
E.4,19.9486,E
E.4,16.535,E
E.4,13.4858,E
E.4,12.3532,E
E.4,22.2396,E
E.4,21.2147,E
E.4,16.6165,E
E.4,17.1551,E
E.4,20.347,E
E.4,15.7498,E
E.4,11.8563,E
E.4,19.5139,E
E.4,20.6048,E
E.4,12.2797,E
E.4,21.3558,E
E.4,19.2415,E
E.4,16.6035,E
E.4,14.3646,E
E.4,20.3945,E
E.4,15.984,E
E.4,12.211,E
E.4,15.7106,E
E.4,13.5566,E
E.4,17.3675,E
E.4,16.2893,E
E.4,12.5686,E
E.4,16.7487,E
E.4,18.1891,E
E.4,14.8219,E
E.4,13.4109,E
E.4,16.314,E
E.4,18.2449,E
E.4,17.0623,E
E.4,17.4427,E
E.4,13.8601,E
E.4,18.1526,E
E.4,12.2143,E
E.4,16.8994,E
E.4,18.6973,E
E.4,13.8678,E
E.4,18.4092,E
E.4,11.6721,E
E.4,13.6756,E
E.4,13.0793,E
E.4,24.1054,E
E.4,19.52,E
E.4,16.9399,E
E.4,13.5178,E
E.4,17.5278,E
E.4,13.2154,E
E.4,14.902,E
E.4,19.9,E
E.4,12.8134,E
E.4,16.9939,E
E.4,23.0655,E
E.4,16.491,E
E.4,17.5097,E
E.4,18.0263,E
E.4,17.5855,E
E.4,15.7834,E
E.4,17.3263,E
E.4,24.1167,E
E.4,21.763,E
E.4,23.9697,E
E.4,12.2376,E
E.4,17.7264,E
E.4,18.044,E
E.4,15.3204,E
E.4,14.7682,E
E.4,18.8623,E
E.4,22.879,E
E.4,22.6066,E
E.4,19.6309,E
E.4,16.2225,E
E.4,16.9864,E
E.4,19.1755,E
E.4,16.713,E
E.4,12.8623,E
E.4,11.7109,E
E.4,22.1859,E
E.4,16.568,E
E.4,17.6846,E
E.4,17.2627,E
E.4,16.5241,E
E.4,17.8095,E
E.4,17.3135,E
E.4,15.8761,E
E.4,16.0144,E
E.4,17.6607,E
E.4,17.3788,E
E.4,18.2749,E
E.4,18.9582,E
E.4,22.6502,E
E.4,14.7657,E
E.4,16.6226,E
E.4,21.6927,E
E.4,20.7701,E
E.4,17.5151,E
E.4,20.0455,E
E.4,16.4383,E
E.4,14.9841,E
E.4,18.706,E
E.4,13.4224,E
E.4,13.2155,E
E.4,22.3719,E
E.4,22.3906,E
E.4,22.154,E
E.4,17.1811,E
E.4,18.2951,E
E.4,19.0181,E
E.4,20.2285,E
E.4,18.1018,E
E.4,17.1706,E
E.4,21.4912,E
E.4,17.0568,E
E.4,18.459,E
E.4,16.9913,E
E.4,16.5668,E
E.4,18.7788,E
E.4,21.9021,E
E.4,18.2189,E
E.4,16.1877,E
E.4,19.1936,E
E.4,19.2724,E
E.4,13.1042,E
E.4,18.051,E
E.4,16.591,E
E.4,20.7898,E
E.4,13.1742,E
E.4,21.6376,E
E.4,18.6746,E
E.4,17.2698,E
E.4,19.1808,E
E.4,16.0562,E
E.4,18.3767,E
E.4,14.8896,E
E.4,16.0045,E
E.4,19.915,E
E.4,12.0237,E
E.4,17.5185,E
E.4,17.0607,E
E.4,20.1252,E
E.4,13.795,E
E.4,19.7982,E
E.4,17.4924,E
E.4,21.0725,E
E.4,13.3563,E
E.4,22.9517,E
E.4,19.3832,E
E.4,19.4662,E
E.4,17.5828,E
E.4,18.9642,E
E.4,14.9893,E
E.4,22.5464,E
E.4,20.7411,E
E.4,16.7637,E
E.4,21.1571,E
E.4,15.7029,E
E.4,21.5982,E
E.4,15.9605,E
E.4,22.2313,E
E.4,16.9592,E
E.4,13.2257,E
E.4,18.2029,E
E.4,22.6995,E
E.4,19.9813,E
E.4,13.7515,E
E.4,12.178,E
E.4,21.2663,E
E.4,17.5213,E
E.4,17.6764,E
E.4,14.0307,E
E.4,21.0387,E
E.4,19.8572,E
E.4,19.8372,E
E.4,19.184,E
E.4,12.2245,E
E.4,18.387,E
E.4,12.7016,E
E.4,18.9951,E
E.4,20.7403,E
E.4,16.3667,E
E.4,18.3763,E
E.4,21.3952,E
E.4,17.9423,E
E.4,17.9739,E
E.4,19.2377,E
E.4,13.0504,E
E.4,18.8039,E
E.4,22.1479,E
E.4,12.4965,E
E.4,16.8248,E
E.4,12.25,E
E.4,20.7862,E
E.4,12.873,E
E.4,18.7261,E
E.4,17.1997,E
E.4,17.2043,E
E.4,16.1403,E
E.4,13.0459,E
E.4,18.5215,E
E.4,14.7739,E
E.4,16.7028,E
E.4,16.1556,E
E.4,13.1844,E
E.4,16.2555,E
E.4,16.534,E
E.4,16.6725,E
E.4,20.7023,E
E.4,16.8861,E
E.4,12.5741,E
E.4,13.2582,E
E.4,18.1949,E
E.4,18.8935,E
E.4,12.8023,E
E.4,15.3957,E
E.4,13.8291,E
E.4,15.3767,E
E.4,22.2759,E
E.4,11.7513,E
E.4,19.5954,E
E.4,15.3992,E
E.4,18.1562,E
E.4,11.7764,E
E.4,14.5381,E
E.4,16.3206,E
E.4,21.9076,E
E.4,17.9676,E
E.4,20.6777,E
E.4,12.567,E
E.4,19.8843,E
E.4,21.3791,E
E.4,18.0679,E
E.4,17.3091,E
E.4,12.2766,E
E.4,13.0871,E
E.4,16.3279,E
E.4,17.1081,E
E.4,18.2599,E
E.4,12.7348,E
E.4,17.9618,E
E.4,19.4164,E
E.4,22.3853,E
E.4,12.4929,E
E.4,17.0021,E
E.4,19.2306,E
E.4,18.2365,E
E.4,12.5423,E
E.4,17.2151,E
E.4,18.464,E
E.4,22.4389,E
E.4,16.1473,E
E.4,19.2015,E
E.4,14.9053,E
E.4,17.0754,E
E.4,17.7154,E
E.4,16.3883,E
E.4,16.1944,E
E.4,15.3778,E
E.4,17.8774,E
E.4,12.8004,E
E.4,21.4456,E
E.4,12.6975,E
E.4,15.5515,E
E.4,12.3174,E
E.4,13.7037,E
E.4,17.3446,E
E.4,13.5143,E
E.4,16.4379,E
E.4,15.1706,E
E.4,13.7095,E
E.4,13.1267,E
E.4,13.1319,E
E.4,18.9346,E
E.4,14.2728,E
E.4,14.8894,E
E.4,15.9186,E
E.4,13.2427,E
E.4,17.1917,E
E.4,13.017,E
E.4,18.8864,E
E.4,15.4612,E
E.4,20.0266,E
E.4,22.4848,E
E.4,15.5514,E
E.4,20.5065,E
E.4,16.0371,E
E.4,16.6188,E
E.4,18.6679,E
E.4,21.4451,E
E.4,16.6919,E
E.4,21.7195,E
E.4,11.8696,E
E.4,13.3841,E
E.4,14.032,E
E.4,14.6162,E
E.4,16.2007,E
E.4,17.5949,E
E.4,13.0848,E
E.4,13.7482,E
E.4,17.2846,E
E.4,16.8669,E
E.4,16.7937,E
E.4,12.6197,E
E.4,19.0765,E
E.4,19.1843,E
E.4,10.2927,E
E.4,18.2045,E
E.4,12.983,E
E.4,17.664,E
E.4,21.3919,E
E.4,18.7402,E
E.4,13.1506,E
E.4,12.6509,E
E.4,14.5518,E
E.4,18.9165,E
E.4,14.8044,E
E.4,17.5859,E
E.4,21.2356,E
E.4,12.9025,E
E.4,16.4471,E
E.4,15.2559,E
E.4,18.8484,E
E.4,13.3495,E
E.4,11.6842,E
E.4,19.2999,E
E.4,12.8016,E
E.4,17.3596,E
E.4,17.99,E
E.4,20.7895,E
E.4,18.276,E
E.4,17.0186,E
E.4,14.1588,E
E.4,13.2045,E
E.4,16.9926,E
E.4,19.5378,E
E.4,12.6272,E
E.4,16.6038,E
E.4,20.6952,E
E.4,18.076,E
E.4,19.7194,E
E.4,16.6673,E
E.4,12.3712,E
E.4,15.4286,E
E.4,15.9493,E
E.4,18.294,E
E.4,13.776,E
E.4,13.3481,E
E.4,17.9881,E
E.4,14.3225,E
E.4,19.138,E
E.4,18.6186,E
E.4,19.3322,E
E.4,18.161,E
E.4,21.2797,E
E.4,13.6366,E
E.4,11.8436,E
E.4,14.9254,E
E.4,11.6972,E
E.4,17.2298,E
E.4,18.8658,E
E.4,17.0178,E
E.4,15.2915,E
E.4,16.9947,E
E.4,14.7267,E
E.4,12.3615,E
E.4,19.4376,E
E.4,15.3431,E
E.4,16.7881,E
E.4,18.1506,E
E.4,20.8559,E
E.4,12.8663,E
E.4,19.2224,E
E.4,12.0244,E
E.4,16.1321,E
E.4,15.1018,E
E.4,12.785,E
E.4,13.7294,E
E.4,16.0303,E
E.4,20.0334,E
E.4,19.3873,E
E.4,14.5861,E
E.4,16.4665,E
E.4,15.9957,E
E.4,16.9088,E
E.4,16.9837,E
E.4,22.2382,E
E.4,21.958,E
E.4,17.0822,E
E.4,16.5301,E
E.4,18.1428,E
E.4,15.3177,E
E.4,13.0912,E
E.4,18.6187,E
E.4,12.5305,E
E.4,16.3967,E
E.4,17.8173,E
E.4,17.1302,E
E.4,17.2838,E
E.4,15.4326,E
E.4,12.7821,E
E.4,16.6726,E
E.4,16.4236,E
E.4,18.5397,E
E.4,17.4064,E
E.4,13.4093,E
E.4,16.0754,E
E.4,18.8137,E
E.4,19.7643,E
E.4,18.5439,E
E.4,13.9962,E
E.4,13.222,E
E.4,12.504,E
E.4,13.7081,E
E.4,14.3303,E
E.4,16.2603,E
E.4,16.8608,E
E.4,13.9801,E
E.4,17.3983,E
E.4,12.767,E
E.4,16.9983,E
E.4,16.5637,E
E.4,17.8098,E
E.4,15.6019,E
E.4,17.2274,E
E.4,19.6088,E
E.4,13.5588,E
E.4,19.8203,E
E.4,17.9548,E
E.4,12.4863,E
E.4,20.3497,E
E.4,13.335,E
E.4,17.6533,E
E.4,16.0563,E
E.4,16.3559,E
E.4,18.71,E
E.4,18.5627,E
E.4,19.1045,E
E.4,17.3803,E
E.4,18.8579,E
E.4,17.3453,E
E.4,18.886,E
E.4,18.3771,E
E.4,20.632,E
E.4,15.1625,E
E.4,17.1294,E
E.4,16.2844,E
E.4,22.2842,E
E.4,19.7242,E
E.4,18.5659,E
E.4,15.9986,E
E.4,15.3996,E
E.4,14.4498,E
E.4,17.6711,E
E.4,13.084,E
E.4,13.3858,E
E.4,19.6936,E
E.4,14.2461,E
E.4,13.564,E
E.4,19.0769,E
E.4,18.1228,E
E.4,21.193,E
E.4,15.0244,E
E.4,16.213,E
E.4,14.9084,E
E.4,17.9009,E
E.4,12.4373,E
E.4,20.5919,E
E.4,18.1816,E
E.4,13.4886,E
E.4,14.4263,E
E.4,12.418,E
E.4,15.8677,E
E.4,20.7548,E
E.4,23.3659,E
E.4,19.2479,E
E.4,12.9021,E
E.4,18.0889,E
E.4,20.878,E
E.4,13.2817,E
E.4,16.4967,E
E.4,13.201,E
E.4,12.7532,E
E.4,16.0653,E
E.4,16.2859,E
E.4,13.9274,E
E.4,17.3746,E
E.4,12.3389,E
E.4,13.753,E
E.4,20.3676,E
E.4,12.6003,E
E.4,17.9734,E
E.4,19.932,E
E.4,16.6014,E
E.4,12.6356,E
E.4,18.4788,E
E.4,13.78,E
E.4,15.5513,E
E.4,16.0693,E
E.4,17.2108,E
E.4,15.6081,E
E.4,14.6254,E
E.4,19.499,E
E.4,18.4129,E
E.4,17.7144,E
E.4,11.7552,E
E.4,13.4777,E
E.4,17.2217,E
E.4,14.1166,E
E.4,15.957,E
E.4,13.8785,E
E.4,15.4373,E
E.4,18.3826,E
E.4,20.6482,E
E.4,17.7314,E
E.4,16.5726,E
E.4,18.281,E
E.4,15.9461,E
E.4,14.0615,E
E.4,19.8205,E
E.4,15.5154,E
E.4,12.7089,E
E.4,15.7362,E
E.4,18.8215,E
E.4,20.2442,E
E.4,19.5687,E
E.4,16.4426,E
E.4,20.2092,E
E.4,20.5015,E
E.4,15.9142,E
E.4,17.5545,E
E.4,17.5767,E
E.4,15.9107,E
E.4,16.6259,E
E.4,18.3569,E
E.4,18.175,E
E.4,17.616,E
E.4,12.9929,E
E.4,14.4033,E
E.4,13.5396,E
E.4,22.5633,E
E.4,22.7836,E
E.4,18.1877,E
E.4,16.1646,E
E.4,17.5116,E
E.4,14.9817,E
E.4,18.4078,E
E.4,13.4323,E
E.4,11.7949,E
E.4,13.2548,E
E.4,17.8253,E
E.4,15.482,E
E.4,17.2577,E
E.4,15.7161,E
E.4,12.6314,E
E.4,17.3313,E
E.4,16.6911,E
E.4,13.3604,E
E.4,13.2555,E
E.4,16.1838,E
E.4,13.429,E
E.4,16.9989,E
E.4,17.0976,E
E.4,17.359,E
E.4,17.5827,E
E.4,17.3837,E
E.4,13.9464,E
E.4,17.8599,E
E.4,20.775,E
E.4,16.7243,E
E.4,18.3031,E
E.4,14.9838,E
E.4,17.3161,E
E.4,14.7518,E
E.4,17.3964,E
E.4,16.7588,E
E.4,13.335,E
E.4,13.9781,E
E.4,13.966,E
E.4,21.1448,E
E.4,16.7918,E
E.4,17.4788,E
E.4,12.7684,E
E.4,13.6363,E
E.4,14.4175,E
E.4,14.9765,E
E.4,13.4542,E
E.4,20.3091,E
E.4,17.1213,E
E.4,15.8306,E
E.4,15.5079,E
E.4,17.6767,E
E.4,15.8015,E
E.4,15.8858,E
E.4,12.7617,E
E.4,19.543,E
E.4,13.3172,E
E.4,12.7937,E
E.4,12.7921,E
E.4,18.679,E
E.4,18.1825,E
E.4,18.8791,E
E.4,11.9584,E
E.4,13.0806,E
E.4,12.8404,E
E.4,13.7983,E
E.4,17.6562,E
E.4,12.7152,E
E.4,20.5561,E
E.4,20.7493,E
E.4,17.4641,E
E.4,15.7037,E
E.4,18.257,E
E.4,13.8709,E
E.4,12.914,E
E.4,13.0688,E
E.4,15.5778,E
E.4,12.2224,E
E.4,17.2547,E
E.4,18.365,E
E.4,19.6502,E
E.4,16.1755,E
E.4,18.5508,E
E.4,19.5029,E
E.4,18.2548,E
E.4,13.8752,E
E.4,17.1841,E
E.4,17.4058,E
E.4,16.9084,E
E.4,19.2252,E
E.4,20.0551,E
E.4,18.1738,E
E.4,11.6514,E
E.4,14.7993,E
E.4,15.168,E
E.4,18.0044,E
E.4,16.3263,E
E.4,14.9483,E
E.4,13.976,E
E.4,13.0103,E
E.4,12.9375,E
E.4,16.6633,E
E.4,13.9954,E
E.4,15.7154,E
E.4,13.2032,E
E.4,17.7609,E
E.4,16.1962,E
E.4,13.678,E
E.4,18.923,E
E.4,16.3506,E
E.4,13.6991,E
E.4,13.7464,E
E.4,14.9651,E
E.4,19.4576,E
E.4,16.0314,E
E.4,19.9766,E
E.4,18.4431,E
E.4,16.2629,E
E.4,16.9036,E
E.4,15.4225,E
E.4,13.2673,E
E.4,13.0158,E
E.4,19.0313,E
E.4,17.4307,E
E.4,16.9177,E
E.4,14.2791,E
E.4,19.4411,E
E.4,16.3355,E
E.4,18.9912,E
E.4,17.7836,E
E.4,22.8087,E
E.4,16.4399,E
E.4,18.5979,E
E.4,17.5428,E
E.4,18.133,E
E.4,13.8095,E
E.4,16.8185,E
E.4,16.6062,E
E.4,13.8154,E
E.4,16.9222,E
E.4,14.5539,E
E.4,14.9233,E
E.4,18.3058,E
E.4,17.028,E
E.4,15.4477,E
E.4,20.3454,E
E.4,13.2825,E
E.4,16.7505,E
E.4,20.1368,E
E.4,12.7566,E
E.4,16.0252,E
E.4,18.4188,E
E.4,18.3622,E
E.4,18.7561,E
E.4,14.9505,E
E.4,17.4534,E
E.4,17.5878,E
E.4,14.0923,E
E.4,20.0965,E
E.4,12.881,E
E.4,12.7408,E
E.4,17.9867,E
E.4,15.3123,E
E.4,13.8919,E
E.4,13.3253,E
E.4,17.9923,E
E.4,15.7625,E
E.4,12.9551,E
E.4,15.8578,E
E.4,16.2769,E
E.4,19.1297,E
E.4,16.549,E
E.4,17.7075,E
E.4,16.6846,E
E.4,12.6989,E
E.4,14.332,E
E.4,12.9841,E
E.4,17.4775,E
E.4,12.633,E
E.4,12.8672,E
E.4,12.2677,E
E.4,16.1652,E
E.4,15.9675,E
E.4,17.2003,E
E.4,12.3534,E
E.4,15.4735,E
E.4,17.1256,E
E.4,16.8004,E
E.4,13.8496,E
E.4,14.6838,E
E.4,18.4213,E
E.4,19.1548,E
E.4,13.0461,E
E.4,16.8512,E
E.4,11.7777,E
E.4,16.4219,E
E.4,18.6776,E
E.4,14.7338,E
E.4,15.9505,E
E.4,16.5747,E
E.4,16.4578,E
E.4,19.0568,E
E.4,18.5723,E
E.4,12.7175,E
E.4,14.1212,E
E.4,15.0493,E
E.4,12.7227,E
E.4,13.6448,E
E.4,18.7433,E
E.4,16.3792,E
E.4,13.8207,E
E.4,13.2466,E
E.4,17.3038,E
E.4,13.2349,E
E.4,20.7306,E
E.4,14.1354,E
E.4,18.534,E
E.4,19.3634,E
E.4,13.5659,E
E.4,12.5061,E
E.4,12.1367,E
E.4,19.8943,E
E.4,20.3961,E
E.4,16.5387,E
E.4,16.4856,E
E.4,12.9715,E
E.4,17.9143,E
E.4,19.6014,E
E.4,18.3354,E
E.4,19.177,E
E.4,21.7729,E
E.4,24.1662,E
E.4,16.2506,E
E.4,18.223,E
E.4,24.9387,E
E.4,13.5238,E
E.4,13.2902,E
E.4,15.0965,E
E.4,20.4694,E
E.4,15.3279,E
E.4,18.1142,E
E.4,18.1756,E
E.4,18.3038,E
E.4,19.9472,E
E.4,14.9109,E
E.4,12.8279,E
E.4,14.5277,E
E.4,16.1421,E
E.4,18.7731,E
E.4,17.2855,E
E.4,18.0927,E
E.4,13.0028,E
E.4,16.4252,E
E.4,17.647,E
E.4,18.4926,E
E.4,17.7427,E
E.4,17.7028,E
E.4,11.5331,E
E.4,19.0631,E
E.4,13.9728,E
E.4,19.3363,E
E.4,13.6905,E
E.4,12.091,E
E.4,14.2524,E
E.4,14.6229,E
E.4,17.386,E
E.4,21.1345,E
E.4,17.3389,E
E.4,17.8311,E
E.4,19.341,E
E.4,19.3931,E
E.4,12.415,E
E.4,19.9875,E
E.4,16.2633,E
E.4,13.8963,E
E.4,18.2233,E
E.4,21.9711,E
E.4,14.9731,E
E.4,15.3284,E
E.4,18.7831,E
E.4,15.1871,E
E.4,17.0725,E
E.4,18.0858,E
E.4,23.1564,E
E.4,12.4227,E
E.4,15.7321,E
E.4,16.9623,E
E.4,13.7239,E
E.4,18.011,E
E.4,17.5224,E
E.4,16.4492,E
E.4,12.9646,E
E.4,17.5937,E
E.4,15.0156,E
E.4,16.1609,E
E.4,22.2008,E
E.4,17.0505,E
E.4,12.0945,E
E.4,18.2107,E
E.4,16.1848,E
E.4,16.1522,E
E.4,17.8722,E
E.4,15.0769,E
E.4,16.8565,E
E.4,13.0416,E
E.4,14.297,E
E.4,11.7846,E
E.4,17.7118,E
E.4,12.3107,E
E.4,17.5231,E
E.4,16.604,E
E.4,19.354,E
E.4,18.2508,E
E.4,17.825,E
E.4,20.7139,E
E.4,21.8551,E
E.4,19.5822,E
E.4,20.0186,E
E.4,11.8307,E
E.4,18.204,E
E.4,12.5249,E
E.4,17.3415,E
E.4,13.2466,E
E.4,16.0279,E
E.4,22.4283,E
E.4,16.278,E
E.4,18.327,E
E.4,16.3735,E
E.4,17.6865,E
E.4,17.4184,E
E.4,16.1255,E
E.4,17.9343,E
E.4,18.5711,E
E.4,20.7355,E
E.4,19.6983,E
E.4,20.7991,E
E.4,18.0102,E
E.4,14.3605,E
E.4,20.7969,E
E.4,19.7986,E
E.4,19.9391,E
E.4,18.6804,E
E.4,19.3419,E
E.4,16.8621,E
E.4,22.2347,E
E.4,17.6088,E
E.4,13.0948,E
E.4,13.5339,E
E.4,17.8215,E
E.4,19.586,E
E.4,15.3727,E
E.4,12.4873,E
E.4,15.4743,E
E.4,20.1746,E
E.4,12.2975,E
E.4,12.7726,E
E.4,18.6805,E
E.4,15.6098,E
E.4,20.4976,E
E.4,23.8664,E
E.4,20.9062,E
E.4,23.0186,E
E.4,12.7581,E
E.4,21.8092,E
E.4,22.0502,E
E.4,14.7267,E
E.4,22.6705,E
E.4,19.0141,E
E.4,14.5853,E
E.4,13.4357,E
E.4,14.0295,E
E.4,16.3358,E
E.4,18.4434,E
E.4,12.2669,E
E.4,17.4408,E
E.4,19.5409,E
E.4,11.5736,E
E.4,18.2305,E
E.4,19.3142,E
E.4,22.257,E
E.4,19.3699,E
E.4,14.5954,E
E.4,12.6913,E
E.4,14.5069,E
E.4,17.2924,E
E.4,13.0474,E
E.4,15.1071,E
E.4,15.7348,E
E.4,14.8615,E
E.4,18.1517,E
E.4,17.7664,E
E.4,14.2123,E
E.4,12.6564,E
E.4,12.3923,E
E.4,19.1944,E
E.4,14.5341,E
E.4,17.389,E
E.4,15.7571,E
E.4,21.9894,E
E.4,13.4208,E
E.4,15.899,E
E.4,18.8563,E
E.4,20.7576,E
E.4,17.7689,E
E.4,16.8986,E
E.4,17.7538,E
E.4,15.6213,E
E.4,20.4037,E
E.4,16.7504,E
E.4,14.5164,E
E.4,19.1955,E
E.4,18.4665,E
E.4,18.8451,E
E.4,16.3713,E
E.4,18.7767,E
E.4,15.5313,E
E.4,20.7317,E
E.4,17.3717,E
E.4,14.6949,E
E.4,13.1562,E
E.4,14.3442,E
E.4,18.9559,E
E.4,16.7725,E
E.4,19.754,E
E.4,16.7563,E
E.4,16.6191,E
E.4,16.242,E
E.4,16.0687,E
E.4,18.5717,E
E.4,17.3725,E
E.4,14.9237,E
E.4,21.3961,E
E.4,11.8151,E
E.4,13.5788,E
E.4,12.4714,E
E.4,17.7139,E
E.4,12.8151,E
E.4,14.944,E
E.4,16.961,E
E.4,18.6777,E
E.4,21.3067,E
E.4,13.4341,E
E.4,15.2455,E
E.4,13.5122,E
E.4,20.1761,E
E.4,12.4656,E
E.4,11.8638,E
E.4,16.9713,E
E.4,19.5723,E
E.4,12.4155,E
E.4,15.6887,E
E.4,12.2036,E
E.4,21.6605,E
E.4,13.3762,E
E.4,16.9334,E
E.4,13.0596,E
E.4,14.0572,E
E.4,16.8616,E
E.4,12.2755,E
E.4,13.7916,E
E.4,17.0142,E
E.4,15.6151,E
E.4,17.5827,E
E.4,16.0939,E
E.4,15.4307,E
E.4,14.0677,E
E.4,20.8845,E
E.4,15.8654,E
E.4,18.9123,E
E.4,12.4116,E
E.4,17.0175,E
E.4,15.2402,E
E.4,17.7728,E
E.4,20.6768,E
E.4,12.1966,E
E.4,13.1236,E
E.4,15.8044,E
E.4,12.5871,E
E.4,13.2778,E
E.4,13.6042,E
E.4,16.1464,E
E.4,13.9059,E
E.4,12.7702,E
E.4,16.8294,E
E.4,16.3277,E
E.4,18.1768,E
E.4,16.3602,E
E.4,14.0308,E
E.4,19.7185,E
E.4,12.9906,E
E.4,15.7474,E
E.4,13.1687,E
E.4,15.6103,E
E.4,14.5601,E
E.4,20.3696,E
E.4,13.8181,E
E.4,15.9516,E
E.4,12.7242,E
E.4,12.1437,E
E.4,13.238,E
E.4,13.1749,E
E.4,15.447,E
E.4,14.6641,E
E.4,17.6587,E
E.4,16.1936,E
E.4,16.6975,E
E.4,12.6753,E
E.4,15.9418,E
E.4,17.8263,E
E.4,15.3063,E
E.4,12.1044,E
E.4,13.2795,E
E.4,11.0751,E
E.4,13.6684,E
E.4,16.2845,E
E.4,15.5837,E
E.4,16.8739,E
E.4,12.6461,E
E.4,18.6694,E
E.4,15.1204,E
E.4,12.9065,E
E.4,15.8072,E
E.4,12.5805,E
E.4,15.5039,E
E.4,17.256,E
E.4,13.2967,E
E.4,15.7861,E
E.4,13.128,E
E.4,16.9063,E
E.4,16.1243,E
E.4,12.6675,E
E.4,15.8329,E
E.4,12.7332,E
E.4,17.8633,E
E.4,15.8512,E
E.4,13.6824,E
E.4,11.617,E
E.4,19.2253,E
E.4,11.2818,E
E.4,20.0096,E
E.4,18.8623,E
E.4,13.3168,E
E.4,12.7859,E
E.4,15.5717,E
E.4,20.073,E
E.4,17.8465,E
E.4,17.5053,E
E.4,18.3143,E
E.4,18.3056,E
E.4,15.9999,E
E.4,17.052,E
E.4,13.5804,E
E.4,13.6035,E
E.4,16.4128,E
E.4,13.5209,E
E.4,13.7519,E
E.4,12.764,E
E.4,13.1373,E
E.4,12.5943,E
E.4,13.1198,E
E.4,16.0905,E
E.4,17.7324,E
E.4,12.6629,E
E.4,15.6299,E
E.4,20.8682,E
E.4,20.4276,E
E.4,17.4494,E
E.4,12.5342,E
E.4,15.0287,E
E.4,11.0682,E
E.4,13.8164,E
E.4,23.0935,E
E.4,12.3044,E
E.4,15.6914,E
E.4,14.1045,E
E.4,12.5713,E
E.4,19.233,E
E.4,16.6134,E
E.4,11.8038,E
E.4,15.8653,E
E.4,12.1883,E
E.4,12.8008,E
E.4,16.9684,E
E.4,11.773,E
E.4,14.5392,E
E.4,12.4572,E
E.4,13.996,E
E.4,14.698,E
E.4,14.345,E
E.4,16.1092,E
E.4,13.0992,E
E.4,18.04,E
E.4,19.2304,E
E.4,18.9481,E
E.4,17.161,E
E.4,17.808,E
E.4,16.5025,E
E.4,16.9479,E
E.4,17.2212,E
E.4,11.9866,E
E.4,13.7511,E
E.4,11.3963,E
E.4,15.7109,E
E.4,13.0605,E
E.4,12.2725,E
E.4,17.4813,E
E.4,12.2578,E
E.4,12.8855,E
E.4,13.8257,E
E.4,12.8231,E
E.4,12.3802,E
E.4,15.4576,E
E.4,15.2993,E
E.4,13.5493,E
E.4,13.5922,E
E.4,16.4612,E
E.4,12.8691,E
E.4,14.8615,E
E.4,13.4414,E
E.4,12.1652,E
E.4,13.5841,E
E.4,12.9847,E
E.4,17.3493,E
E.4,20.1351,E
E.4,16.2161,E
E.4,16.0025,E
E.4,14.9858,E
E.4,19.3697,E
E.4,12.2931,E
E.4,13.7339,E
E.4,16.6315,E
E.4,14.4681,E
E.4,12.9715,E
E.4,13.1174,E
E.4,18.7399,E
E.4,13.6457,E
E.4,14.0634,E
E.4,13.8002,E
E.4,16.3102,E
E.4,12.0533,E
E.4,13.5631,E
E.4,12.443,E
E.4,12.7261,E
E.4,15.2546,E
E.4,12.5756,E
E.4,16.2668,E
E.4,17.1983,E
E.4,15.1337,E
E.4,12.4767,E
E.4,13.6978,E
E.4,15.7886,E
E.4,19.4063,E
E.4,14.0756,E
E.4,12.9793,E
E.4,18.6872,E
E.4,14.7503,E
E.4,12.1652,E
E.4,13.2564,E
E.4,16.5103,E
E.4,14.1516,E
E.4,15.5429,E
E.4,15.9249,E
E.4,12.1366,E
E.4,12.9388,E
E.4,11.7001,E
E.4,12.4311,E
E.4,14.9219,E
E.4,15.2846,E
E.4,12.8892,E
E.4,19.2904,E
E.4,18.0566,E
E.4,13.2287,E
E.4,15.1558,E
E.4,14.2842,E
E.4,17.9239,E
E.4,12.367,E
E.4,15.7555,E
E.4,13.7712,E
